Bar,Beer,Type,Price
Salty Sailor Tavern,Genuine Draft,beer,15.23640342
The Maidenhead,Outlaw Lager,beer,13.29743004
The Brick,Salvation,beer,11.13766106
Wonder Bar,Nachos,food,10.22
St. Elmo's Bar,Curly Tail Ale,beer,14.46481697
SaxonwoldShebeen,Drool Brown Ale,beer,13.68759319
Dal Riata,Black Porter,beer,13.46892038
Trees Lounge,Black Porter,beer,13.46892038
Underworld Tavern,Dark Beer,beer,14.65205835
Kadie's Club Pecos,Golden,beer,15.40483651
The Buck's Head Inn,Super Premium Lager,beer,13.19976129
The Crazy Cock,Dort,beer,8.14800694
"The Hand & Racquet, East Cheam",California Pale Ale,beer,14.13567959
The Eolian,de Chambly,beer,9.489833569
Cockatoo Inn,Dogtoberfest,beer,14.4581757
Candlehearth Hall,Ommegeddon,beer,13.45135069
The Pig and Whistle,Best Light,beer,13.24797315
Snakehole Lounge,Oak Aged Beer,beer,12.90215827
Seagrass,Gubna Imperial IPA,beer,11.85419867
Founding Fathers,Diesel Lager Beer,beer,11.52679251
Wurstbraterei,Auburn Ale,beer,8.635510195
Talon Bar,Fraises Lambic,beer,14.47850727
Dexter Lake Club,Mad Elf,beer,11.4128899
The Sole Regret,Bear Ultra Blonde,beer,9.182333408
Y Deri Arms,American Ale,beer,15.03197828
The Winchester Club,Straight Arrow Ale,beer,13.06784324
The Old Pink Dog,Elephant Lager,beer,12.59654474
St. Elmo's Bar,Blanca Nut Brown Al,beer,12.68611222
Four Shields Tavern,U.S. Pale Ale,beer,12.22625468
The Silent Woman,Hefeweizen,beer,9.779417022
The Oblivion Bar,Horseshoe,beer,10.25962291
Bodarks Bus Stop Restaurant,American Amber Lager,beer,9.249155944
Romanoff's,Hop Devil Ale,beer,11.21730411
The Pig and Whistle,Holy Grail Ale,beer,11.34905689
The Aidensfield Arms,XXX Stout,beer,13.9360418
Dead Man's Drink,Pilsen,beer,8.579497609
Central Perk,Honey Ale,beer,13.5161854
Noah's Bar,Head World Wide Stout,beer,15.12209039
The Frozen Hearth,Black Lager,beer,12.37868059
The Pool Hall,Wisconsin Amber,beer,11.59439024
The Tropicana,Honey Weiss,beer,12.1186049
The Frozen Hearth,Almond Stout,beer,14.08273728
Poison,Summer Ale,beer,15.52467837
Grilby's,K-9 Cruiser Altitude Ale,beer,14.89409586
The Drunken Clam,Rye Porter,beer,13.2475116
O'Malley's Bar,Enigma,beer,13.4933369
Daddy Crab Leg's Crab Shack,Turbodog,beer,14.46603984
Playaz Club,Super Premium Lager,beer,13.19976129
SaxonwoldShebeen,River Vienna Lager,beer,13.3654341
The Plumbers Arms,Fat Boy Blue,beer,11.60276243
Charlie's,Dark,beer,14.5934296
Central Perk,Fat Tire Amber Ale,beer,12.64250989
The Crab Shed,Porter,beer,11.27921083
The Frozen Hearth,California IPA,beer,14.77224185
O'Malley's,Hefeweizen,beer,10.77941702
The Spotted Dog,Chocolate Porter,beer,15.06384039
Daddy Crab Leg's Crab Shack,Scotch Ale,beer,15.04191238
The Earl Of Osbourne,Natural Blonde,beer,14.33382584
The Sole Regret,Porter,beer,9.279210827
McAnally's,Red Banshee Ale,beer,11.49713158
Maccadam's Old Oil House,Butte Porter,beer,11.15055629
Kelcy's,British Ale,beer,10.02251754
The Cap & Bell,Hard Lemonade,beer,10.97758228
Essence,Nachos,food,8.22
The Old Haunt,Spring Bock,beer,13.039615
World's End Tavern,Quesadillas,food,12.79
The Duke Of Burgundy,Hefe-Weisse,beer,12.63378057
The Sole Regret,Ginseng Brew,beer,11.39398056
Jack Rabbit Slim's,Red Irish Ale,beer,11.47627984
The Duke Of Burgundy,Red Label,beer,12.24337218
Shooters,#3 Classic Lager,beer,15.16471181
Mama Chow's Fine Dining,Loft Beer,beer,13.07219139
Mr. Pubbs,Ichiban Special Premium Reserve,beer,12.88924618
P3,Noire,beer,14.34416099
Broken Keel Tavern,Bear Irish Red,beer,10.19918483
Tabard,Dort,beer,11.14800694
Bob's Country Bunker,Winter Ale,beer,15.27102832
Rowlf's Tavern,Woody Creek White,beer,9.256128258
The Queen Victoria,Outlaw Lager,beer,9.297430045
Trees Lounge,Ginseng Brew,beer,15.39398056
The Moon Under Water,Blue Fin Stout,beer,12.39145403
The Woolpack,U.S. Pale Ale,beer,14.22625468
The Last Resort,Honey Weiss,beer,12.1186049
The Rose & Thorn,Imperial Weizen,beer,14.44137069
Kadie's Club Pecos,Framboise,beer,13.71469721
The Shakespeare,Long Iron Bohemian Style Pilsner,beer,10.76029753
The Buck's Head Inn,Pikantus Dunkler Weizenbock,beer,14.87247119
Founding Fathers,Golden Caramel Lager,beer,10.6060556
The Lamb & Flag,Woman From Hell Extra IPA,beer,10.06221757
The Pie Hole,Winter Warmer,beer,11.6397164
Wandin Valley RSL,IPA,beer,10.16728231
The Pie Hole,Black Mocha Stout,beer,12.17523294
Broken Keel Tavern,Lager Beer,beer,10.893697
The Rusty Anchor,Demolition,beer,12.12117232
Seagrass,Organic Munster Alt,beer,14.91271468
﻿Ace of Clubs,Nachos,food,8.22
Salty Sailor Tavern,Road Dog Scottish Porter,beer,14.48947722
The Elephant,14er's ESB,beer,15.08455467
The Bloated Float Inn,London Pride,beer,15.57636677
Playaz Club,Woody Creek White,beer,13.25612826
The Tropicana,Chocolate Porter,beer,15.06384039
Palace Saloon,Doggie Style Classic Pale Ale,beer,14.00935707
Kennedy's,California Pale Ale,beer,13.13567959
The Crab Shed,Autumnal Fire,beer,13.09864778
The Shakespeare,Old Scratch Amber Lager,beer,13.03548118
The Buck's Head Inn,Blue Heron Pale Ale,beer,15.67589462
St. Elmo's Bar,India Dark Ale,beer,15.67352483
Mad Dog Saloon,Bière Farmhouse Ale,beer,9.422112254
Friendsy's,Island Wheat,beer,11.85858764
The Count's Arms,Bear Ultra Blonde,beer,12.18233341
Eden Hall,Canadian,beer,10.68344775
Wandin Valley RSL,Loft Beer,beer,11.07219139
Copa,Dale's Pale Ale,beer,14.68574182
Mancini's Family Restaurant,312 Urban Wheat Ale,beer,13.08499712
Central Perk,Light Ale,beer,10.63889088
Scarlet Raven Tavern,Sheep Ale,beer,8.910865811
The Armada Room,Equis Amber,beer,13.33638099
The Hanged Man,Honey Brown,beer,11.19057994
Braidwood Inn,Genesis Ale,beer,13.28088367
Quark's,Cliff Hanger Ale,beer,10.36801503
The Brass Lantern,Bock,beer,14.95712414
﻿Ace of Clubs,Steamboat Shandy,beer,8.790817789
Bunnys,Scout Stout,beer,11.7697839
The Moon Under Water,St. Tankhouse Ale,beer,10.32615161
John McRory's Place,Hazelnut Brown Nectar,beer,12.72698446
Silver,Bohemian Pilsner,beer,13.51103345
World's End Tavern,Holy Grail Ale,beer,13.34905689
The Hand of Glory,Pub Ale,beer,14.19740025
Wurstbraterei,Einbock,beer,9.673930649
The Queen Victoria,Weissbier Dunkel,beer,10.7167395
The Silent Woman,Dry Hopped Saint Rogue Red Ale,beer,8.659203092
The Orange Tree,Buck German Alt,beer,10.87699243
Grilby's,Golden Amber Ale,beer,13.24082244
Cockatoo Inn,Damm,beer,12.5563461
Table Salt,Old Brown Ale,beer,14.98360337
The Bada Bing,Salvation,beer,13.13766106
Palace Saloon,Chocolate Stout,beer,12.31996597
Gus's Galaxy Grill,High Life Light,beer,11.7291037
Cohan's,Red Amber Ale,beer,8.862585149
The Buck's Head Inn,Buckwheat Ale,beer,12.50812651
Wurstbraterei,Genesis Ale,beer,8.280883672
The Brass Lantern,Winter Skål,beer,16.4299418
The Elephant,Pils im Stein,beer,15.56574665
The Old Pink Dog,Traditional Pilsner,beer,14.99964357
Scarlet Raven Tavern,Old Scratch Amber Lager,beer,11.03548118
Frostfruit Inn,York Harbor Ale,beer,13.15703698
The Brass Lantern,Winter Ale,beer,15.27102832
Mos Eisley Cantina,Lightning Bold Gold,beer,12.69584671
Windpeak Inn,American Amber Lager,beer,9.249155944
The Hanged Man,Red Jack,beer,14.33124331
Rovers Return Inn,American Amber Lager,beer,14.24915594
Tabard,White Biere,beer,14.74879085
Brady Pub,Extra Special Ale,beer,11.56721951
The Winchester Club,312 Urban Wheat Ale,beer,14.08499712
Founding Fathers,ESB,beer,10.54738914
Duke's Pub,Chips,food,11.78
Mr. Pubbs,Chocolate Porter,beer,13.06384039
Salty Sailor Tavern,Double Bag Ale,beer,15.95580848
The Winchester Tavern,Pale Ale,beer,10.52198796
The Ivy Bush,Snake Dog IPA,beer,15.70849598
The Hanged Man,Steam,beer,14.78547807
Night Spot,Maharaja Imperial IPA,beer,12.66184745
McAnally's,Ginseng Brew,beer,13.39398056
Bodarks Bus Stop Restaurant,Haymaker Extra Pale Ale,beer,10.83968715
The Sole Regret,Winter Warmer,beer,8.639716402
P3,Mozzarella Sticks,food,9.11
The Shakespeare,Pub Light Ale,beer,13.39013165
Free the Paedos,Light Beer,beer,11.37846642
The Kit Kat Klub,Super Premium Lager,beer,9.199761294
The Rose & Crown,Dark Lager,beer,8.978322976
Cockatoo Inn,Long Iron Bohemian Style Pilsner,beer,12.76029753
De Rossi's Wine Bar,Lovers Beer,beer,12.77073929
The Globe and Anchor,Dogtoberfest,beer,11.4581757
Table Salt,Gubna Imperial IPA,beer,12.85419867
The Drowned Trout,Blond Bock,beer,16.67530946
The Pool Hall,Unfiltered Wheat Beer,beer,9.580882418
Border Watch Inn,Redpoint Ale,beer,14.15221897
Electric Psychedelic Pussycat Swingers Club,Copper Creek Amber Ale,beer,12.66274414
The Ballroom,Creek ESB,beer,12.97460357
The Winchester Club,Butt English Porter,beer,13.00666304
Daddy Crab Leg's Crab Shack,Honey Brown,beer,13.19057994
The Brass Lantern,Chesterfield Ale,beer,15.27100842
Puzzles,Hellenic Lager Beer,beer,16.08810992
Night Spot,Redpoint Ale,beer,10.15221897
The Winchester Club,Buck German Alt,beer,12.87699243
The Maidenhead,New York Amber,beer,16.62169209
The Feed Bag,Matilda,beer,14.77675048
The Learned Goat,Blond Bock,beer,14.67530946
Poor Richard's,California IPA,beer,13.77224185
Alibi Bar,Double Barrel Ale,beer,14.99562115
Joe's,Perros Ale,beer,13.01127678
Four Shields Tavern,471 double IPA,beer,14.87545797
P3,Stout,beer,13.89629825
The Spotted Dog,Winter Amber Ale,beer,12.17179935
Dal Riata,Ale,beer,13.68362194
The Globe and Anchor,Endo IPA,beer,10.24366726
The Rose & Thorn,Dead Guy Ale,beer,13.83035174
SaxonwoldShebeen,Especial,beer,13.18921946
Gallow's End Tavern,Lobotomy Bock,beer,9.419650755
Broken Keel Tavern,Rider Ale,beer,10.84649456
Salty Sailor Tavern,Hard Lemonade,beer,14.97758228
Bob's Country Bunker,New York Amber,beer,16.62169209
Maxwell's Nightclub,Winter Lager,beer,15.20383688
Jack Rabbit Slim's,Equis Amber,beer,14.33638099
Snakehole Lounge,Crow Ale,beer,11.5397883
Talon Bar,Alligator Ale,beer,12.89450477
The Cap & Bell,Island Pils,beer,8.615066046
Pedro McKinnon,Lauritz Pilsner,beer,16.66559826
Mos Eisley Cantina,German Style Red Ale,beer,9.876872807
The Learned Goat,Light Ale,beer,11.63889088
Dino's Bar and Grill,471 double IPA,beer,13.87545797
Mr. Pubbs,Imperial Weizen,beer,13.44137069
Dead Man's Drink,Curator Dunkler Doppelbock,beer,10.71609507
The Tropicana,Mountain Tasmanian Pale Ale,beer,12.5690654
Night Spot,Traditional Pilsner,beer,11.99964357
The Broken Stool,Solstice Imperial Stout,beer,14.11267122
Jack Rabbit Slim's,Scout Stout,beer,11.7697839
Gallow's End Tavern,Abbey Belgian Style Ale,beer,10.77953783
Seagrass,Loft Beer,beer,14.07219139
Wandin Valley RSL,Special,beer,8.609842153
Broken Keel Tavern,Edel-Pils,beer,11.27459209
The Lamb & Flag,Sparkling Ale,beer,13.10233613
The Drunken Huntsman,Schwarze Weisse,beer,10.62721886
MacLaren's Pub,Dort,beer,9.14800694
Maccadam's Old Oil House,de Charleroi White Ale,beer,12.89772159
Paddy's Pub,Hefe-Weizen,beer,12.2973098
The Duke Of Burgundy,River Porter,beer,13.79436462
The Brick,Honey Brown,beer,8.190579942
Braidwood Inn,Double Bag Ale,beer,16.95580848
Milk Club,Alt,beer,9.580858433
The King and Queen Tavern,Cleary Red Amber Ale,beer,10.09921961
Louie's,Oktoberfest Marzen Amber,beer,9.062812968
Eden Hall,Premium Bavarian Pilsner,beer,11.14475274
Fortune Casino,Peanuts,food,9.53
Corrado Italian Bistro,Kaiser Imperial Oktoberfest,beer,13.55802705
The King and Queen Tavern,Salvation,beer,13.13766106
Eden Hall,Revenge Brown Ale,beer,12.26435861
St. Elmo's Bar,Bear Ultra Blonde,beer,13.18233341
Milliway's,Golden Ale,beer,9.661445627
Talon Bar,Fine Malt Liquor,beer,13.48090366
Broken Keel Tavern,Lager,beer,11.67466054
Cocktails and Dreams,Island Pils,beer,8.615066046
The Buck's Head Inn,Fried pickles,food,10.7
The Oak and Crosier,Lager,beer,12.67466054
Seagrass,Ice Light,beer,12.74092888
Underworld Tavern,Pizza,food,13.28
The Admiral Benbow Inn,Red,beer,15.01165898
The Rose & Thorn,Abbey Ale,beer,11.69714708
The Eolian,Dry Hopped Saint Rogue Red Ale,beer,9.659203092
The Learned Goat,Raspberry Wheat Ale,beer,11.55276597
Low Point,Hellenic Lager Beer,beer,12.08810992
The Rose & Thorn,Brau-Weisse,beer,12.07277843
The Brass Lantern,High Life Light,beer,15.7291037
The Broken Stool,Nachos,food,13.22
Noah's Bar,Unfiltered Wheat Beer,beer,13.58088242
Table Salt,Carolus Noël,beer,14.95237616
De Rossi's Wine Bar,Springs Premium Lager,beer,13.16565694
Frostfruit Inn,Hefe-weizen,beer,10.69432214
The Buck's Head Inn,Strong Pale Ale,beer,15.81796121
Palace Saloon,IPA,beer,13.16728231
Mos Eisley Cantina,Black Mocha Stout,beer,10.17523294
The Thorax Bar,Amber,beer,9.961658815
Porky's,Western Premium Pilsner,beer,12.11878094
Snakehole Lounge,Light,beer,11.23028881
Gallow's End Tavern,Acker,beer,11.1963068
Night Spot,Amber Bock,beer,12.60039908
Kelcy's,Extra Stout,beer,10.7160949
Elfsong Tavern,Potstickers,food,10.1
Lusty Leopard,Special Bitter,beer,12.88131588
The Grind & Jolt Cafe,Witches Brew,beer,9.663543371
World's End Tavern,Bock,beer,13.95712414
Cafe Rene,Uff-da Bock,beer,11.73244762
Brady Pub,Einbock,beer,11.67393065
Windpeak Inn,De Dieu,beer,11.4597181
Dagmar,Imperial Pale Ale,beer,13.23265988
The Bloated Float Inn,Mountain Tasmanian Pale Ale,beer,12.5690654
The Ivy Bush,Kindl Weisse,beer,14.34385522
The Aidensfield Arms,Raspberry Wheat,beer,13.38778874
The Bloated Float Inn,Signature Pilsner,beer,15.37171549
The Globe and Anchor,Heresy Imperial Stout,beer,11.15357989
The Maidenhead,Lemon Hooch,beer,14.92000633
The Shakespeare,Dark Lager,beer,10.97832298
Jack's Crocodile Bar,Golden Caramel Lager,beer,13.6060556
The Winchester Tavern,Kellerweis,beer,8.076330311
The Kebab & Calculator,Traditional,beer,15.21017358
The Moon Under Water,Outlaw Lager,beer,9.297430045
Paddy's Pub,#3 Classic Lager,beer,14.16471181
Mad Dog Saloon,Beer,beer,12.63541994
Dead Man's Drink,Kapittel Pater,beer,10.33622234
The Bada Bing,Turbodog,beer,11.46603984
Broken Keel Tavern,Mud Black & Tan,beer,11.31747228
Four Shields Tavern,Transatlantique Kriek,beer,12.22925008
LUX,Horseshoe,beer,11.25962291
The Feathers,Weisse,beer,10.61754716
The Oblivion Bar,Weisse Dark,beer,9.852109439
The Cap & Bell,Red Lager,beer,10.82638735
Low Point,Amber Classic,beer,12.53283923
The Earl Of Osbourne,Rustic Ale,beer,14.67640075
Playaz Club,Long Iron Bohemian Style Pilsner,beer,12.76029753
Wurstbraterei,Canadian,beer,8.683447747
The Brick,Apple Ale,beer,9.915219336
Mr. Pubbs,Red Banshee Ale,beer,11.49713158
Corrado Italian Bistro,Rugged Trail Nut Brown Ale,beer,13.05268667
SaxonwoldShebeen,La Folie,beer,15.78005201
Salieri's Bar,Whistlepin Wheat Ale,beer,12.91383277
The Lamb & Flag,Head World Wide Stout,beer,12.12209039
The Brick,Fraises Lambic,beer,10.47850727
Candlehearth Hall,One Porter,beer,11.97737954
Gus's Galaxy Grill,London Pride,beer,12.57636677
Jack Rabbit Slim's,Weissbier,beer,14.20937054
The Iron Horse,Pub Lager,beer,10.83182923
The Mucky Duck,Fraises Lambic,beer,13.47850727
Tavern of Time,Scottish Ale,beer,13.59014746
Lusty Leopard,Dead Guy Ale,beer,12.83035174
Milliway's,Bourbon Barrel Cherry Stout,beer,9.980853547
The Leaky Cauldron,Perros Ale,beer,13.01127678
Maccadam's Old Oil House,Brown Ale,beer,13.83234763
The Oblivion Bar,Perros Ale,beer,12.01127678
The King and Queen Tavern,Blanca,beer,12.21078808
The Kebab & Calculator,Pils im Stein,beer,15.56574665
The Woolpack,Chips,food,12.78
The Plumbers Arms,Mountain Kolsch,beer,11.77320471
Maxwell's Nightclub,Potstickers,food,11.1
Roulette,Mountain Five Malt Ale,beer,11.84317575
The Duke Of Burgundy,Broken Halo IPA,beer,14.46990325
The Lion and Unicorn,Butte Porter,beer,10.15055629
De Rossi's Wine Bar,Weisse Hefe-Weizen,beer,13.34560762
The Shakespeare,Signature Pilsner,beer,13.37171549
Dino's Bar and Grill,Extra Pale Ale,beer,12.76927491
Bunnys,Amber Classic,beer,14.53283923
Paddy's Pub,Buckwheat Ale,beer,12.50812651
Jack's Crocodile Bar,Perros Ale,beer,15.01127678
The Ivy Bush,Chocolate Porter,beer,15.06384039
The Buck's Head Inn,Western Lager,beer,12.23824641
Scarlet Raven Tavern,Ichiban Special Premium Reserve,beer,10.88924618
Charlie's,Three Philosophers,beer,13.59466986
Kadie's Club Pecos,Commemorator,beer,14.54957287
Charlie's,Pheasant,beer,11.45419828
Fangtasia,Amber,beer,8.961658815
The Ivy Bush,Ice Light,beer,13.74092888
Friendsy's,Modelo,beer,11.69591549
The Broken Drum/The Mended Drum,Dead Guy Ale,beer,10.83035174
The Moon Under Water,Three Philosophers,beer,11.59466986
The Globe and Anchor,Acker Dark,beer,11.97151722
The Maidenhead,Elephant Lager,beer,13.59654474
Joe's,Denver Pale Ale,beer,13.01016611
The Old Haunt,Mountain Kolsch,beer,13.77320471
The Place,Amber Lager,beer,10.30879211
The Sole Regret,Stone Soup,beer,10.09556028
The Plumbers Arms,Lager Beer,beer,9.893696997
Torchy's,Demolition,beer,13.12117232
O'Malley's Bar,Ice,beer,14.77581652
Bunnys,St. Tankhouse Ale,beer,12.32615161
The Rose & Thorn,Especial,beer,12.18921946
MacLaren's Pub,Schlenkerla Rauchbier Marzen,beer,11.17512621
Callahan's Place,Biersch Maibock,beer,14.11259178
The Plumbers Arms,Enigma,beer,8.493336899
Tabard,Anniversary Ale,beer,11.14686995
The Rose & Crown,White,beer,10.58774236
The Duke Of Burgundy,90 Minute Imperial IPA,beer,12.99692124
Charlie's,Dubbel Belgian Abbey Ale,beer,12.05198999
The Bamboo Lounge,Bruin,beer,11.19391569
The Queen Victoria,Irish Stone Brewed Light,beer,12.94367414
The Brick,Springs UrBock,beer,8.82649277
The Spotted Dog,Pedigree,beer,12.23296028
Lusty Leopard,Snake Dog IPA,beer,13.70849598
MacLaren's Pub,Butte Porter,beer,9.150556289
The Kit Kat Klub,Old Chub Scottish Style Ale,beer,10.83233123
The Bannered Mare,Copper Ale,beer,10.20480885
Milk Club,de Charleroi White Ale,beer,10.89772159
Four Shields Tavern,Old Chub Scottish Style Ale,beer,13.83233123
Kennedy's,Black Hawk Stout,beer,15.160211
Porky's,Expedition Ale,beer,12.76177429
Boobies,Popcorn,food,12.5
Deville,Drop Top Amber Ale,beer,12.9712602
Rovers Return Inn,Irish Stout Pub Draught,beer,13.56739023
MacLaren's Pub,Ness,beer,11.91890051
The Winchester Tavern,Old Speckled Hen,beer,9.805931851
The Pig and Whistle,Hennepin,beer,12.46547181
The Winking Skeever,Black Porter,beer,12.46892038
The Hand of Glory,Fried pickles,food,11.7
The Silent Woman,Bruin,beer,9.193915692
The Aidensfield Arms,Snowplow Milk Stout,beer,15.68547179
The Hand of Glory,Winter Lager,beer,15.20383688
Tavern of Time,Pub Draught,beer,11.80092554
The Brick,Belgian-Style Golden Ale,beer,11.22425907
Bodarks Bus Stop Restaurant,de Bourgogne,beer,9.552816389
Joe's,Black Mocha Stout,beer,11.17523294
The Ballroom,Cleary Red Amber Ale,beer,11.09921961
The Iron Horse,Chocolate Porter,beer,13.06384039
The Oblivion Bar,Amber Light,beer,9.514126521
The Old Pink Dog,Two Women New,beer,15.44041965
Tavern of Time,Wisconsin Amber,beer,13.59439024
The Earl Of Osbourne,Equis,beer,11.61156794
Copacabana,Black Lager,beer,8.378680587
The Brick,Desert Pils,beer,10.55768757
The Bamboo Lounge,Ice,beer,11.77581652
The Old Haunt,Amber Ale,beer,11.30406527
Korova Milk Bar,Blue Paddle Pilsner,beer,13.61423479
The Frozen Hearth,Uff-da Bock,beer,14.73244762
The Brass Lantern,Oat Malt Stout,beer,15.76624426
Grilby's,Honey Brown,beer,12.19057994
The Broken Stool,Dark,beer,16.5934296
Low Point,Harvest Ale,beer,10.75678867
The Pool Hall,Chesterfield Ale,beer,11.27100842
O'Malley's Bar,Pils,beer,15.15047745
Jack Rabbit Slim's,Wee Heavy,beer,12.65396267
Tavern of Time,Chocolate Brown Ale,beer,13.3648855
World's End Tavern,London Porter,beer,14.57685356
Eden Hall,Springs Premium Lager,beer,11.16565694
Gallow's End Tavern,German Style Red Ale,beer,8.876872807
Scarlet Raven Tavern,Scout Stout,beer,8.7697839
The Silver Dollar Saloon,Old Numbskull,beer,15.72026033
The Pie Hole,Imperial Saison,beer,14.9216025
Rosie's Bar,Perfect Porter,beer,10.42304118
